row_index	gene
15091	TTLL13P
15092	NGRN
15093	ZNF774
15094	IQGAP1
15095	CRTC3
15096	CRTC3-AS1
15097	BLM
15098	FURIN
15099	FES
15100	MAN2A2
15101	AC068831.4
15102	HDDC3
15103	UNC45A
15104	AC068831.1
15105	RCCD1
15106	PRC1
15107	AC068831.7
15108	PRC1-AS1
15109	VPS33B
15110	VPS33B-DT
15111	AC068831.6
15112	SV2B
15113	AC104035.1
15114	SLCO3A1
15115	LINC00930
15116	FAM174B
15117	AC106028.4
15118	AC013394.1
15119	CHD2
15120	RGMA
15121	LINC02207
15122	MCTP2
15123	LINC01197
15124	AC024337.1
15125	AC024337.2
15126	NR2F2-AS1
15127	AC012409.1
15128	NR2F2
15129	AC103746.1
15130	AC087477.2
15131	AC087477.5
15132	LINC00923
15133	ARRDC4
15134	IGF1R
15135	PGPEP1L
15136	SYNM
15137	AC036108.2
15138	TTC23
15139	AC036108.3
15140	LRRC28
15141	MEF2A
15142	LYSMD4
15143	AC090825.1
15144	ADAMTS17
15145	SPATA41
15146	AC027020.2
15147	LINS1
15148	ASB7
15149	AC015712.1
15150	ALDH1A3
15151	AC015712.2
15152	LRRK1
15153	AC019254.1
15154	CHSY1
15155	SELENOS
15156	SNRPA1
15157	AC023024.1
15158	PCSK6
15159	TM2D3
15160	TARSL2
15161	WASIR2
15162	POLR3K
15163	SNRNP25
15164	RHBDF1
15165	MPG
15166	NPRL3
15167	HBZ
15168	HBA2
15169	HBA1
15170	HBQ1
15171	Z69706.1
15172	LUC7L
15173	FAM234A
15174	RGS11
15175	ARHGDIG
15176	PDIA2
15177	AXIN1
15178	MRPL28
15179	TMEM8A
15180	NME4
15181	DECR2
15182	RAB11FIP3
15183	LINC00235
15184	CAPN15
15185	PIGQ
15186	NHLRC4
15187	RAB40C
15188	WFIKKN1
15189	METTL26
15190	MCRIP2
15191	AL022341.1
15192	WDR90
15193	AL022341.2
15194	RHOT2
15195	RHBDL1
15196	STUB1
15197	JMJD8
15198	WDR24
15199	FBXL16
15200	METRN
15201	FAM173A
15202	CCDC78
15203	HAGHL
15204	NARFL
15205	MSLN
15206	MSLNL
15207	RPUSD1
15208	CHTF18
15209	LMF1
15210	AC009041.2
15211	SOX8
15212	SSTR5
15213	CACNA1H
15214	TPSB2
15215	TPSAB1
15216	TPSD1
15217	AC120498.9
15218	UBE2I
15219	AL031714.1
15220	BAIAP3
15221	TSR3
15222	GNPTG
15223	UNKL
15224	C16ORF91
15225	AL032819.3
15226	CCDC154
15227	CLCN7
15228	TELO2
15229	IFT140
15230	TMEM204
15231	CRAMP1
15232	AL031708.1
15233	JPT2
15234	MAPK8IP3
15235	NME3
15236	MRPS34
15237	EME2
15238	SPSB3
15239	NUBP2
15240	IGFALS
15241	HAGH
15242	FAHD1
15243	MSRB1
15244	RPL3L
15245	NDUFB10
15246	RPS2
15247	SNHG9
15248	AC005363.2
15249	TBL3
15250	NOXO1
15251	GFER
15252	SYNGR3
15253	ZNF598
15254	NPW
15255	SLC9A3R2
15256	NTHL1
15257	TSC2
15258	PKD1
15259	RAB26
15260	SNHG19
15261	TRAF7
15262	CASKIN1
15263	MLST8
15264	BRICD5
15265	PGP
15266	E4F1
15267	DNASE1L2
15268	ECI1
15269	RNPS1
15270	AC009065.4
15271	ABCA3
15272	CCNF
15273	AC106820.3
15274	TEDC2
15275	TBC1D24
15276	ATP6V0C
15277	AMDHD2
15278	PDPK1
15279	AC093525.6
15280	AC093525.7
15281	AC093525.4
15282	AC093525.3
15283	KCTD5
15284	PRSS27
15285	SRRM2-AS1
15286	SRRM2
15287	ELOB
15288	AC092117.1
15289	PRSS21
15290	ZG16B
15291	PRSS22
15292	FLYWCH2
15293	FLYWCH1
15294	KREMEN2
15295	PKMYT1
15296	PAQR4
15297	AC004233.3
15298	CLDN9
15299	CLDN6
15300	TNFRSF12A
15301	HCFC1R1
15302	THOC6
15303	BICDL2
15304	AC108134.1
15305	MMP25
15306	MMP25-AS1
15307	IL32
15308	AC108134.3
15309	ZSCAN10
15310	ZNF213-AS1
15311	ZNF205
15312	ZNF213
15313	AC108134.2
15314	ZNF200
15315	MEFV
15316	LINC00921
15317	ZNF263
15318	TIGD7
15319	ZNF75A
15320	ZSCAN32
15321	AC025283.2
15322	ZNF174
15323	ZNF597
15324	NAA60
15325	CLUAP1
15326	NLRC3
15327	AC004494.1
15328	SLX4
15329	DNASE1
15330	TRAP1
15331	CREBBP
15332	ADCY9
15333	SRL
15334	LINC01569
15335	TFAP4
15336	GLIS2
15337	GLIS2-AS1
15338	PAM16
15339	CORO7
15340	VASN
15341	DNAJA3
15342	NMRAL1
15343	HMOX2
15344	CDIP1
15345	C16ORF96
15346	UBALD1
15347	MGRN1
15348	NUDT16L1
15349	ANKS3
15350	C16ORF71
15351	ZNF500
15352	SMIM22
15353	ROGDI
15354	GLYR1
15355	UBN1
15356	PPL
15357	SEC14L5
15358	NAGPA-AS1
15359	NAGPA
15360	ALG1
15361	C16ORF89
15362	EEF2KMT
15363	AC026458.2
15364	RBFOX1
15365	METTL22
15366	ABAT
15367	TMEM186
15368	PMM2
15369	AC022167.2
15370	CARHSP1
15371	AC022167.1
15372	AC022167.4
15373	USP7
15374	AC022167.3
15375	C16ORF72
15376	AC087190.1
15377	GRIN2A
15378	ATF7IP2
15379	LINC01290
15380	EMP2
15381	AC027277.1
15382	TEKT5
15383	NUBP1
15384	TVP23A
15385	CIITA
15386	DEXI
15387	CLEC16A
15388	AC007220.1
15389	RMI2
15390	SOCS1
15391	AC009121.2
15392	AC099489.1
15393	LITAF
15394	SNN
15395	TXNDC11
15396	AC007613.1
15397	ZC3H7A
15398	AC010654.1
15399	RSL1D1
15400	AC007216.4
15401	GSPT1
15402	NPIPB2
15403	TNFRSF17
15404	SNX29
15405	CPPED1
15406	AC109597.2
15407	SHISA9
15408	ERCC4
15409	AC010401.1
15410	LINC02185
15411	MKL2
15412	AC130650.2
15413	MIR193BHG
15414	PARN
15415	BFAR
15416	PLA2G10
15417	NPIPA3
15418	NPIPA2
15419	NOMO1
15420	NPIPA1
15421	PDXDC1
15422	NTAN1
15423	RRN3
15424	NPIPA5
15425	MPV17L
15426	C16ORF45
15427	MARF1
15428	NDE1
15429	AC026401.3
15430	MYH11
15431	AF001548.2
15432	FOPNL
15433	ABCC1
15434	ABCC6
15435	NOMO3
15436	AC138969.1
15437	NPIPA7
15438	XYLT1
15439	AC126755.2
15440	AC126755.3
15441	NOMO2
15442	RPS15A
15443	AC138811.2
15444	ARL6IP1
15445	AC138811.1
15446	SMG1
15447	AC092287.1
15448	TMC7
15449	AC099518.4
15450	COQ7
15451	AC099518.1
15452	ITPRIPL2
15453	AC099518.5
15454	SYT17
15455	AC130456.2
15456	TMC5
15457	AC130456.4
15458	AC130456.3
15459	GDE1
15460	CCP110
15461	VPS35L
15462	AC002550.2
15463	KNOP1
15464	AC002550.1
15465	IQCK
15466	AC027130.1
15467	GPRC5B
15468	GP2
15469	PDILT
15470	ACSM5
15471	ACSM3
15472	ACSM1
15473	THUMPD1
15474	AC004381.1
15475	ERI2
15476	REXO5
15477	DCUN1D3
15478	LYRM1
15479	DNAH3
15480	AC008551.1
15481	TMEM159
15482	ANKS4B
15483	CRYM
15484	NPIPB3
15485	METTL9
15486	IGSF6
15487	OTOA
15488	AC092375.2
15489	NPIPB4
15490	AC092119.2
15491	UQCRC2
15492	AC092119.3
15493	MOSMO
15494	VWA3A
15495	SDR42E2
15496	EEF2K
15497	POLR3E
15498	CDR2
15499	AC092338.1
15500	AC092338.2
15501	NPIPB5
15502	AC009021.1
15503	HS3ST2
15504	USP31
15505	SCNN1G
15506	SCNN1B
15507	COG7
15508	AC008915.2
15509	GGA2
15510	EARS2
15511	UBFD1
15512	NDUFAB1
15513	PALB2
15514	DCTN5
15515	PLK1
15516	AC008870.3
15517	ERN2
15518	AC012317.1
15519	PRKCB
15520	RBBP6
15521	TNRC6A
15522	ARHGAP17
15523	LINC02175
15524	LCMT1
15525	AQP8
15526	ZKSCAN2
15527	AC008741.2
15528	HS3ST4
15529	LINC02195
15530	KDM8
15531	AC109449.1
15532	NSMCE1
15533	AC106739.1
15534	AC106739.2
15535	IL4R
15536	IL21R
15537	IL21R-AS1
15538	GTF3C1
15539	KIAA0556
15540	GSG1L
15541	XPO6
15542	SBK1
15543	NPIPB6
15544	EIF3CL
15545	AC138894.1
15546	CLN3
15547	APOBR
15548	NUPR1
15549	AC020765.2
15550	SGF29
15551	SULT1A2
15552	SULT1A1
15553	EIF3C
15554	NPIPB9
15555	AC145285.2
15556	AC145285.6
15557	ATXN2L
15558	AC133550.1
15559	TUFM
15560	SH2B1
15561	AC133550.2
15562	ATP2A1
15563	ATP2A1-AS1
15564	RABEP2
15565	CD19
15566	NFATC2IP
15567	AC109460.1
15568	SPNS1
15569	LAT
15570	AC009093.2
15571	AC009093.6
15572	NPIPB11
15573	BOLA2
15574	BOLA2-SMG1P6
15575	SLX1B
15576	SULT1A4
15577	NPIPB12
15578	SPN
15579	QPRT
15580	C16ORF54
15581	AC009133.3
15582	KIF22
15583	AC009133.4
15584	MAZ
15585	AC009133.2
15586	AC009133.1
15587	PRRT2
15588	PAGR1
15589	MVP
15590	CDIPT
15591	AC120114.3
15592	SEZ6L2
15593	ASPHD1
15594	KCTD13
15595	TMEM219
15596	TAOK2
15597	HIRIP3
15598	INO80E
15599	DOC2A
15600	FAM57B
15601	AC093512.2
15602	ALDOA
15603	PPP4C
15604	TBX6
15605	YPEL3
15606	AC012645.1
15607	GDPD3
15608	MAPK3
15609	CORO1A
15610	AC012645.3
15611	BOLA2B
15612	SLX1A
15613	SULT1A3
15614	AC106782.1
15615	NPIPB13
15616	CD2BP2
15617	AC106782.2
15618	TBC1D10B
15619	AC106782.6
15620	MYLPF
15621	ZNF48
15622	SEPT1
15623	ZNF771
15624	DCTPP1
15625	SEPHS2
15626	ITGAL
15627	AC116348.2
15628	ZNF768
15629	ZNF747
15630	AC002310.1
15631	ZNF764
15632	ZNF688
15633	ZNF785
15634	AC093249.2
15635	ZNF689
15636	PRR14
15637	FBRS
15638	AC093249.6
15639	SRCAP
15640	AC106886.5
15641	PHKG2
15642	CCDC189
15643	RNF40
15644	ZNF629
15645	AC106886.3
15646	BCL7C
15647	MIR762HG
15648	CTF1
15649	FBXL19-AS1
15650	FBXL19
15651	ORAI3
15652	AC135048.3
15653	SETD1A
15654	HSD3B7
15655	STX1B
15656	STX4
15657	AC135050.3
15658	AC135050.1
15659	ZNF668
15660	ZNF646
15661	PRSS53
15662	VKORC1
15663	BCKDK
15664	KAT8
15665	PRSS8
15666	PRSS36
15667	FUS
15668	AC009088.1
15669	PYCARD
15670	PYCARD-AS1
15671	TRIM72
15672	ITGAM
15673	ITGAX
15674	COX6A2
15675	ZNF843
15676	AC026471.4
15677	AC026471.1
15678	ARMC5
15679	TGFB1I1
15680	SLC5A2
15681	AC026471.3
15682	C16ORF58
15683	AC026471.2
15684	ZNF720
15685	ZNF267
15686	TP53TG3D
15687	AC138915.3
15688	SHCBP1
15689	AC092368.3
15690	VPS35
15691	ORC6
15692	MYLK3
15693	C16ORF87
15694	GPT2
15695	DNAJA2
15696	NETO2
15697	ITFG1
15698	PHKB
15699	ABCC12
15700	ABCC11
15701	LONP2
15702	SIAH1
15703	N4BP1
15704	AC007611.1
15705	CBLN1
15706	AC007614.1
15707	ZNF423
15708	CNEP1R1
15709	AC007610.1
15710	HEATR3
15711	TENT4B
15712	ADCY7
15713	BRD7
15714	NKD1
15715	SNX20
15716	NOD2
15717	AC007728.2
15718	CYLD
15719	SALL1
15720	AC087564.1
15721	AC007344.1
15722	HNRNPA1P48
15723	LINC01571
15724	TOX3
15725	AC026462.3
15726	AC007906.2
15727	CHD9
15728	AC007342.4
15729	AC007342.5
15730	RBL2
15731	AKTIP
15732	RPGRIP1L
15733	FTO
15734	IRX3
15735	AC018553.2
15736	AC018553.1
15737	CRNDE
15738	IRX5
15739	AC106738.2
15740	IRX6
15741	MMP2
15742	MMP2-AS1
15743	LPCAT2
15744	AC007336.1
15745	CES1
15746	AC007495.1
15747	GNAO1
15748	AMFR
15749	NUDT21
15750	OGFOD1
15751	BBS2
15752	MT3
15753	MT2A
15754	MT1E
15755	MT1M
15756	MT1A
15757	MT1F
15758	MT1G
15759	MT1H
15760	AC026461.4
15761	MT1X
15762	AC106779.1
15763	NUP93
15764	SLC12A3
15765	HERPUD1
15766	CETP
15767	NLRC5
15768	CPNE2
15769	FAM192A
15770	RSPRY1
15771	ARL2BP
15772	AC009090.3
15773	PLLP
15774	CCL22
15775	CX3CL1
15776	CCL17
15777	CIAPIN1
15778	COQ9
15779	POLR2C
15780	DOK4
15781	CCDC102A
15782	ADGRG5
15783	ADGRG1
15784	ADGRG3
15785	DRC7
15786	KATNB1
15787	KIFC3
15788	AC092118.2
15789	AC092118.1
15790	TEPP
15791	ZNF319
15792	USB1
15793	MMP15
15794	CFAP20
15795	AC009107.2
15796	CSNK2A2
15797	CCDC113
15798	GINS3
15799	AC009118.2
15800	NDRG4
15801	SETD6
15802	CNOT1
15803	AC009118.3
15804	SLC38A7
15805	GOT2
15806	AC138305.1
15807	CDH11
15808	LINC02126
15809	CDH5
15810	LINC00920
15811	BEAN1
15812	TK2
15813	CKLF
15814	CKLF-CMTM1
15815	AC010542.5
15816	CMTM1
15817	CMTM3
15818	CMTM4
15819	DYNC1LI2
15820	NAE1
15821	PDP2
15822	CDH16
15823	RRAD
15824	FAM96B
15825	CES2
15826	CES3
15827	CES4A
15828	CBFB
15829	C16ORF70
15830	B3GNT9
15831	TRADD
15832	FBXL8
15833	AC074143.1
15834	HSF4
15835	NOL3
15836	KIAA0895L
15837	EXOC3L1
15838	E2F4
15839	ELMO3
15840	LRRC29
15841	TMEM208
15842	FHOD1
15843	SLC9A5
15844	PLEKHG4
15845	KCTD19
15846	LRRC36
15847	TPPP3
15848	ZDHHC1
15849	HSD11B2
15850	ATP6V0D1
15851	AC009061.2
15852	AC027682.6
15853	RIPOR1
15854	AC027682.2
15855	AC027682.4
15856	AC027682.1
15857	CTCF
15858	CARMIL2
15859	ACD
15860	PARD6A
15861	ENKD1
15862	C16ORF86
15863	GFOD2
15864	RANBP10
15865	TSNAXIP1
15866	CENPT
15867	THAP11
15868	NUTF2
15869	EDC4
15870	AC040162.3
15871	PSKH1
15872	CTRL
15873	AC040162.1
15874	PSMB10
15875	LCAT
15876	SLC12A4
15877	DPEP2
15878	DUS2
15879	DDX28
15880	NFATC3
15881	AC020978.5
15882	ESRP2
15883	PLA2G15
15884	SLC7A6
15885	SLC7A6OS
15886	PRMT7
15887	SMPD3
15888	ZFP90
15889	CDH3
15890	CDH1
15891	TANGO6
15892	HAS3
15893	CHTF8
15894	UTP4
15895	SNTB2
15896	VPS4A
15897	COG8
15898	COG8.1
15899	PDF
15900	NIP7
15901	TMED6
15902	TERF2
15903	CYB5B
15904	NFAT5
15905	NQO1
15906	AC092115.2
15907	AC092115.3
15908	NOB1
15909	WWP2
15910	CLEC18A
15911	PDPR
15912	AC009060.1
15913	EXOSC6
15914	AARS
15915	DDX19B
15916	DDX19A
15917	ST3GAL2
15918	AC012184.1
15919	FUK
15920	COG4
15921	SF3B3
15922	IL34
15923	MTSS1L
15924	VAC14
15925	HYDIN
15926	CMTR2
15927	CALB2
15928	ZNF23
15929	AC010547.4
15930	AC010547.1
15931	ZNF19
15932	TAT
15933	AC009097.2
15934	MARVELD3
15935	PHLPP2
15936	AC009097.3
15937	AP1G1
15938	ATXN1L
15939	IST1
15940	ZNF821
15941	PKD1L3
15942	DHODH
15943	TXNL4B
15944	DHX38
15945	PMFBP1
15946	LINC01572
15947	AC004943.2
15948	ZFHX3
15949	AC116667.1
15950	AC140912.1
15951	AC138627.1
15952	AC009120.5
15953	PSMD7
15954	AC009053.2
15955	NPIPB15
15956	CLEC18B
15957	GLG1
15958	RFWD3
15959	MLKL
15960	FA2H
15961	WDR59
15962	ZNRF1
15963	AC099508.1
15964	LDHD
15965	ZFP1
15966	CTRB2
15967	CTRB1
15968	BCAR1
15969	CFDP1
15970	AC009163.4
15971	AC009163.7
15972	TMEM170A
15973	TMEM231
15974	GABARAPL2
15975	ADAT1
15976	KARS
15977	TERF2IP
15978	MON1B
15979	SYCE1L
15980	ADAMTS18
15981	NUDT7
15982	VAT1L
15983	WWOX
15984	AC092376.2
15985	MAF
15986	AC009159.3
15987	MAFTRR
15988	DYNLRB2
15989	LINC01227
15990	CDYL2
15991	CMC2
15992	CENPN
15993	ATMIN
15994	C16ORF46
15995	AC092718.3
15996	AC092718.1
15997	GCSH
15998	BCO1
15999	AC009148.1
16000	GAN
16001	CMIP
16002	AC099524.1
16003	PLCG2
16004	SDR42E1
16005	HSD17B2
16006	AC092142.1
16007	MPHOSPH6
16008	CDH13
16009	HSBP1
16010	MLYCD
16011	AC009119.2
16012	OSGIN1
16013	NECAB2
16014	MBTPS1
16015	AC040169.1
16016	HSDL1
16017	DNAAF1
16018	TAF1C
16019	ADAD2
16020	WFDC1
16021	ATP2C2
16022	ATP2C2-AS1
16023	TLDC1
16024	COTL1
16025	AC092145.1
16026	KLHL36
16027	USP10
16028	CRISPLD2
16029	ZDHHC7
16030	KIAA0513
16031	FAM92B
16032	GSE1
16033	LINC00311
16034	AC092127.1
16035	GINS2
16036	C16ORF74
16037	EMC8
16038	COX4I1
16039	IRF8
16040	LINC02132
16041	AC135012.3
16042	LINC01082
16043	AC040170.1
16044	LINC01081
16045	FENDRR
16046	FOXF1
16047	AC009108.3
16048	MTHFSD
16049	FOXL1
16050	C16ORF95
16051	AC010531.6
16052	FBXO31
16053	MAP1LC3B
16054	ZCCHC14
16055	AC092720.1
16056	AC092720.2
16057	JPH3
16058	AC010536.3
16059	AC010536.1
16060	KLHDC4
16061	AC126696.3
16062	AC126696.1
16063	SLC7A5
16064	CA5A
16065	BANP
16066	LINC02182
16067	ZNF469
16068	ZFPM1
16069	ZC3H18
16070	IL17C
16071	CYBA
16072	MVD
16073	SNAI3-AS1
16074	SNAI3
16075	RNF166
16076	CTU2
16077	PIEZO1
16078	CDT1
16079	APRT
16080	GALNS
16081	TRAPPC2L
16082	CBFA2T3
16083	AC092384.1
16084	AC135782.1
16085	ACSF3
16086	AC135782.3
16087	LINC00304
16088	LINC02138
16089	CDH15
16090	SLC22A31
16091	AC009113.1
16092	ZNF778
16093	ANKRD11
16094	SPG7
16095	AC092123.1
16096	RPL13
16097	CPNE7
16098	DPEP1
16099	CHMP1A
16100	SPATA33
16101	CDK10
16102	LINC02166
16103	AC010538.1
16104	SPATA2L
16105	VPS9D1
16106	VPS9D1-AS1
16107	ZNF276
16108	FANCA
16109	SPIRE2
16110	TCF25
16111	MC1R
16112	TUBB3
16113	DEF8
16114	CENPBD1
16115	DBNDD1
16116	GAS8
16117	FAM157C
16118	LINC02193
16119	AC240565.2
16120	DOC2B
16121	RPH3AL
16122	AC129507.2
16123	AC141424.1
16124	C17ORF97
16125	RFLNB
16126	VPS53
16127	FAM57A
16128	GEMIN4
16129	GLOD4
16130	AC087392.3
16131	MRM3
16132	NXN
16133	AC087392.1
16134	TIMM22
16135	ABR
16136	YWHAE
16137	CRK
16138	MYO1C
16139	INPP5K
16140	PITPNA-AS1
16141	PITPNA
16142	SLC43A2
16143	SCARF1
16144	RILP
16145	PRPF8
16146	AC130343.2
16147	TLCD2
16148	MIR22HG
16149	WDR81
16150	SERPINF2
16151	SERPINF1
16152	SMYD4
16153	RPA1
16154	RTN4RL1
16155	DPH1
16156	OVCA2
16157	AC090617.3
16158	AC090617.5
16159	HIC1
16160	SMG6
16161	SRR
16162	TSR1
16163	SGSM2
16164	MNT
16165	METTL16
16166	PAFAH1B1
16167	CLUH
16168	AC005696.1
16169	AC005696.4
16170	RAP1GAP2
16171	AC015921.1
16172	ASPA
16173	TRPV3
16174	TRPV1
16175	AC027796.3
16176	SHPK
16177	CTNS
16178	AC027796.4
16179	TAX1BP3
16180	P2RX5-TAX1BP3
16181	EMC6
16182	P2RX5
16183	ITGAE
16184	HASPIN
16185	NCBP3
16186	CAMKK1
16187	P2RX1
16188	ATP2A3
16189	ZZEF1
16190	CYB5D2
16191	ANKFY1
16192	UBE2G1
16193	SPNS3
16194	AC127521.1
16195	SPNS2
16196	MYBBP1A
16197	GGT6
16198	SMTNL2
16199	LINC01996
16200	PELP1
16201	AC091153.3
16202	ARRB2
16203	MED11
16204	CXCL16
16205	ZMYND15
16206	TM4SF5
16207	VMO1
16208	GLTPD2
16209	PSMB6
16210	AC233723.1
16211	PLD2
16212	MINK1
16213	CHRNE
16214	C17ORF107
16215	SLC25A11
16216	RNF167
16217	PFN1
16218	ENO3
16219	SPAG7
16220	CAMTA2
16221	AC004771.4
16222	AC004771.5
16223	AC004771.3
16224	INCA1
16225	KIF1C
16226	SLC52A1
16227	ZFP3
16228	ZNF232
16229	ZNF594
16230	AC087500.1
16231	SCIMP
16232	RABEP1
16233	NUP88
16234	AC015727.1
16235	RPAIN
16236	AC004148.2
16237	C1QBP
16238	DHX33
16239	DERL2
16240	MIS12
16241	NLRP1
16242	WSCD1
16243	PIMREG
16244	PITPNM3
16245	KIAA0753
16246	TXNDC17
16247	MED31
16248	C17ORF100
16249	XAF1
16250	ALOX12-AS1
16251	AC040977.1
16252	RNASEK
16253	RNASEK-C17ORF49
16254	C17ORF49
16255	MIR497HG
16256	BCL6B
16257	SLC16A13
16258	SLC16A11
16259	CLEC10A
16260	ASGR2
16261	ASGR1
16262	DLG4
16263	ACADVL
16264	DVL2
16265	PHF23
16266	GABARAP
16267	CTDNEP1
16268	ELP5
16269	CLDN7
16270	SLC2A4
16271	YBX2
16272	EIF5A
16273	GPS2
16274	NEURL4
16275	ACAP1
16276	KCTD11
16277	TMEM95
16278	TNK1
16279	PLSCR3
16280	TMEM256-PLSCR3
16281	TMEM256
16282	NLGN2
16283	SPEM3
16284	TMEM102
16285	FGF11
16286	CHRNB1
16287	ZBTB4
16288	POLR2A
16289	TNFSF12
16290	AC016876.3
16291	TNFSF13
16292	SENP3
16293	EIF4A1
16294	CD68
16295	AC016876.1
16296	MPDU1
16297	SOX15
16298	FXR2
16299	SHBG
16300	SAT2
16301	ATP1B2
16302	TP53
16303	WRAP53
16304	EFNB3
16305	DNAH2
16306	KDM6B
16307	TMEM88
16308	NAA38
16309	CYB5D1
16310	CHD3
16311	RNF227
16312	KCNAB3
16313	TRAPPC1
16314	CNTROB
16315	GUCY2D
16316	ALOX15B
16317	AC129492.2
16318	ALOX12B
16319	AC129492.1
16320	ALOXE3
16321	HES7
16322	PER1
16323	VAMP2
16324	TMEM107
16325	AC129492.4
16326	BORCS6
16327	AURKB
16328	LINC00324
16329	CTC1
16330	PFAS
16331	AC135178.5
16332	SLC25A35
16333	RANGRF
16334	ARHGEF15
16335	KRBA2
16336	AC135178.2
16337	RPL26
16338	RNF222
16339	NDEL1
16340	MYH10
16341	MFSD6L
16342	PIK3R6
16343	PIK3R5
16344	AC002091.2
16345	NTN1
16346	AC005695.3
16347	STX8
16348	USP43
16349	GLP2R
16350	RCVRN
16351	GAS7
16352	MYH13
16353	MYH3
16354	SCO1
16355	ADPRM
16356	TMEM220
16357	TMEM220-AS1
16358	TMEM238L
16359	AC015908.2
16360	SHISA6
16361	AC005725.1
16362	DNAH9
16363	ZNF18
16364	MAP2K4
16365	MYOCD
16366	ARHGAP44
16367	ELAC2
16368	HS3ST3A1
16369	COX10
16370	AC005224.1
16371	HS3ST3B1
16372	AC005224.4
16373	AC005224.3
16374	PMP22
16375	TEKT3
16376	CDRT4
16377	TVP23C-CDRT4
16378	TVP23C
16379	AC005838.2
16380	CDRT1
16381	AC005324.3
16382	TRIM16
16383	ZNF286A
16384	AC015922.4
16385	ADORA2B
16386	ZSWIM7
16387	TTC19
16388	AC002553.2
16389	NCOR1
16390	AC002553.1
16391	PIGL
16392	CENPV
16393	UBB
16394	AC093484.3
16395	AC093484.2
16396	TRPV2
16397	LRRC75A
16398	ZNF287
16399	ZNF624
16400	CCDC144A
16401	AC098850.3
16402	TNFRSF13B
16403	AC104024.1
16404	LINC02090
16405	MPRIP
16406	PLD6
16407	FLCN
16408	COPS3
16409	NT5M
16410	MED9
16411	RASD1
16412	PEMT
16413	AC020558.1
16414	RAI1
16415	SMCR5
16416	SREBF1
16417	TOM1L2
16418	DRC3
16419	ATPAF2
16420	GID4
16421	DRG2
16422	MYO15A
16423	AC087164.1
16424	ALKBH5
16425	LLGL1
16426	FLII
16427	MIEF2
16428	AC127537.1
16429	TOP3A
16430	SMCR8
16431	SHMT1
16432	EVPLL
16433	LINC02076
16434	LGALS9C
16435	ZNF286B
16436	TRIM16L
16437	FBXW10
16438	TVP23B
16439	AC107982.3
16440	PRPSAP2
16441	AC090286.1
16442	FAM83G
16443	GRAP
16444	AC007952.4
16445	GRAPL
16446	AC007952.6
16447	AC007952.8
16448	EPN2
16449	AC124066.1
16450	B9D1
16451	MAPK7
16452	MFAP4
16453	RNF112
16454	SLC47A1
16455	ALDH3A2
16456	SLC47A2
16457	ALDH3A1
16458	ULK2
16459	AC015726.1
16460	AKAP10
16461	SPECC1
16462	LGALS9B
16463	CCDC144NL-AS1
16464	USP22
16465	AC087393.2
16466	DHRS7B
16467	TMEM11
16468	AC087294.1
16469	NATD1
16470	MAP2K3
16471	KCNJ12
16472	AC068418.1
16473	C17ORF51
16474	WSB1
16475	AC026254.2
16476	KSR1
16477	AC015688.4
16478	LGALS9
16479	LYRM9
16480	NLK
16481	ERVE-1
16482	TMEM97
16483	IFT20
16484	TNFAIP1
16485	POLDIP2
16486	TMEM199
16487	SARM1
16488	VTN
16489	SLC46A1
16490	AC015917.2
16491	AC005726.1
16492	UNC119
16493	PIGS
16494	ALDOC
16495	SPAG5
16496	SGK494
16497	KIAA0100
16498	SDF2
16499	SUPT6H
16500	PROCA1
16501	RAB34
16502	RPL23A
16503	AC010761.1
16504	TLCD1
16505	NEK8
16506	TRAF4
16507	FAM222B
16508	ERAL1
16509	AC024267.1
16510	FLOT2
16511	AC024267.6
16512	DHRS13
16513	PHF12
16514	PIPOX
16515	SEZ6
16516	MYO18A
16517	TIAF1
16518	CRYBA1
16519	NUFIP2
16520	TAOK1
16521	ABHD15
16522	TP53I13
16523	GIT1
16524	ANKRD13B
16525	CORO6
16526	SSH2
16527	AC023389.1
16528	EFCAB5
16529	NSRP1
16530	SLC6A4
16531	AC104984.1
16532	BLMH
16533	TMIGD1
16534	CPD
16535	GOSR1
16536	TBC1D29
16537	CRLF3
16538	AC127024.5
16539	AC127024.6
16540	ATAD5
16541	AC130324.1
16542	TEFM
16543	AC130324.3
16544	ADAP2
16545	RNF135
16546	AC138207.7
16547	AC138207.2
16548	NF1
16549	OMG
16550	EVI2B
16551	EVI2A
16552	RAB11FIP4
16553	COPRS
16554	UTP6
16555	AC004253.1
16556	SUZ12
16557	LRRC37B
16558	AC116407.2
16559	AC116407.1
16560	RHOT1
16561	RHBDL3
16562	C17ORF75
16563	ZNF207
16564	AC005899.6
16565	AC005899.7
16566	AC005899.5
16567	AC005899.8
16568	PSMD11
16569	CDK5R1
16570	MYO1D
16571	AC084809.1
16572	AC084809.2
16573	TMEM98
16574	SPACA3
16575	ASIC2
16576	AC024610.2
16577	CCL2
16578	CCL7
16579	CCL11
16580	CCL8
16581	CCL13
16582	TMEM132E
16583	CCT6B
16584	ZNF830
16585	LIG3
16586	RFFL
16587	RAD51D
16588	NLE1
16589	UNC45B
16590	AC022916.1
16591	SLFN5
16592	AC022706.1
16593	SLFN11
16594	AC060766.4
16595	SLFN12
16596	SLFN13
16597	SLFN12L
16598	LINC02001
16599	PEX12
16600	AP2B1
16601	TAF15
16602	RASL10B
16603	GAS2L2
16604	MMP28
